112;Female;0;20.8;89.7870796758;82.7660826159;1;1;1 3 11 16 19 22 24 29;140.0
113;Male;1;24.34;86.9072650073;80.3302852557;0;1;0 3 11 16 19 22 24 29;140.0
114;Female;0;29.28;90.8201241323;84.0077308183;1;1;1 3 11 16 19 22 24 29;140.0
115;Male;0;24.39;78.3904628331;72.9381921382;7;1;7 6 13 17 20 22 24 29;138.0
116;Male;1;24.39;86.9072650073;80.3302852557;2;1;2 3 11 16 19 22 24 29;140.0
117;Male;0;23.47;66.9545760146;61.813349405;5;1;5 12 17 20 22 24 29;116.0
118;Female;0;28.36;90.8201241323;84.0077308183;0;1;0 3 11 16 19 22 24 29;140.0
119;Female;1;26.06;83.4264570137;76.5448169288;5;1;5 12 17 20 22 24 29;116.0
120;Male;1;25.06;74.1455428881;68.7457818555;3;1;3 11 16 19 22 24 29;118.0
121;Male;1;23.74;86.9072650073;80.3302852557;0;1;0 3 11 16 19 22 24 29;140.0
122;Female;0;19.19;72.8300620649;66.6552437923;6;1;6 13 17 20 22 24 29;114.0
123;Male;0;26.26;71.88493123;65.5058746445;5;1;5 12 17 20 22 24 29;116.0
124;Male;0;22.43;72.1606837607;63.711575362;5;1;5 12 17 20 22 24 29;116.0
125;Female;0;21.92;89.7870796758;82.7660826159;2;1;2 3 11 16 19 22 24 29;140.0
126;Female;0;22.29;73.1489265272;67.4439537643;6;1;6 13 17 20 22 24 29;114.0
127;Female;1;23.63;83.7966248443;76.6265757452;3;1;3 11 16 19 22 24 29;118.0
128;Male;0;27.46;80.2226508515;75.9005004062;1;1;1 3 11 16 19 22 24 29;140.0
129;Male;0;29.95;88.8498373284;79.0059822557;1;1;1 3 11 16 19 22 24 29;140.0
130;Male;1;29.51;74.1138973185;68.7185813794;8;1;8 15 17 20 22 24 29;118.0
131;Male;1;27.11;74.1455428881;68.7457818555;3;1;3 11 16 19 22 24 29;118.0
132;Female;1;24.02;99.3443280245;90.8201241323;0;1;0 3 11 16 19 22 24 29;140.0
133;Female;0;25.85;76.6265757452;70.8734024601;3;1;3 11 16 19 22 24 29;118.0
134;Male;1;22.8;72.0838494292;66.5895750988;5;1;5 12 17 20 22 24 29;116.0
135;Female;1;27.44;100.610722024;92.3173783361;0;1;0 3 11 16 19 22 24 29;140.0
136;Female;1;27.42;100.610722024;92.3173783361;0;1;0 3 11 16 19 22 24 29;140.0
137;Male;1;25.09;72.8638973185;67.5591610896;5;1;5 12 17 20 22 24 29;116.0
138;Male;1;23.72;86.9072650073;80.3302852557;2;1;2 3 11 16 19 22 24 29;140.0
139;Female;1;28.27;100.569314157;92.2825218468;4;1;4 5 12 17 20 22 24 29;140.0
140;Female;1;21.65;99.3443280245;90.8201241323;0;1;0 3 11 16 19 22 24 29;140.0
141;Female;1;20.47;83.7966248443;76.6265757452;3;1;3 11 16 19 22 24 29;118.0
142;Male;1;21.29;73.3688034689;67.7588566843;3;1;3 11 16 19 22 24 29;118.0
143;Male;0;20.08;78.5355283956;77.8721729344;4;1;4 5 12 17 20 22 24 29;140.0
144;Male;0;25.77;68.2660802787;63.5555533693;5;1;5 12 17 20 22 24 29;116.0
145;Female;1;23.95;83.7966248443;76.6265757452;3;1;3 11 16 19 22 24 29;118.0
146;Female;0;19.55;72.8300620649;66.6552437923;6;1;6 13 17 20 22 24 29;114.0
147;Male;1;28.34;87.8638973185;81.4722045679;4;1;4 5 12 17 20 22 24 29;140.0
148;Male;1;28.61;87.8638973185;81.4722045679;4;1;4 5 12 17 20 22 24 29;140.0
149;Male;0;23.3;80.3428783777;77.4964832646;0;1;0 3 11 16 19 22 24 29;140.0
150;Female;1;21.93;83.7966248443;76.6265757452;3;1;3 11 16 19 22 24 29;118.0
151;Male;0;26.52;67.0135645035;66.9549014223;3;1;3 11 16 19 22 24 29;118.0
152;Male;1;25.06;87.8955428881;81.4994050439;0;1;0 3 11 16 19 22 24 29;140.0
153;Female;1;24.75;99.3443280245;90.8201241323;2;1;2 3 11 16 19 22 24 29;140.0
154;Female;0;23.43;89.7870796758;82.7660826159;0;1;0 3 11 16 19 22 24 29;140.0
155;Male;0;20.37;80.3457769284;75.9334106643;7;1;7 6 13 17 20 22 24 29;138.0
156;Female;1;24.21;99.3443280245;90.8201241323;0;1;0 3 11 16 19 22 24 29;140.0
157;Male;1;21.7;86.8530801984;80.3038608131;4;1;4 5 12 17 20 22 24 29;140.0
158;Female;1;26.97;100.610722024;92.3173783361;1;1;1 3 11 16 19 22 24 29;140.0
159;Male;0;23.57;80.2186452787;76.3032715033;1;1;1 3 11 16 19 22 24 29;140.0
160;Male;1;26.15;86.6138973185;80.312784278;7;1;7 6 13 17 20 22 24 29;138.0
161;Male;0;23.66;79.1238307586;71.1300832727;2;1;2 3 11 16 19 22 24 29;140.0
162;Male;0;22.06;78.5761081057;80.9383531784;2;1;2 3 11 16 19 22 24 29;140.0
163;Male;0;25.81;82.2594952986;80.4876969329;1;1;1 3 11 16 19 22 24 29;140.0
164;Male;1;27.5;86.6138973185;80.312784278;7;1;7 6 13 17 20 22 24 29;138.0
165;Male;0;29.52;84.4557658376;75.6834048767;0;1;0 3 11 16 19 22 24 29;140.0
166;Male;1;28.69;71.6138973185;66.3997407997;6;1;6 13 17 20 22 24 29;114.0
167;Female;0;29.96;76.6265757452;70.8734024601;3;1;3 11 16 19 22 24 29;118.0
168;Male;0;23.09;67.9196553797;63.1417402241;6;1;6 13 17 20 22 24 29;114.0
169;Female;0;26.62;90.8201241323;84.0077308183;2;1;2 3 11 16 19 22 24 29;140.0
170;Male;1;29.76;87.8955428881;81.4994050439;2;1;2 3 11 16 19 22 24 29;140.0
171;Female;0;24.26;75.7295716885;69.8249061453;3;1;3 11 16 19 22 24 29;118.0
172;Female;1;19.67;98.8349462092;89.6568421958;1;1;1 3 11 16 19 22 24 29;140.0
173;Male;1;25.2;71.6138973185;66.3997407997;6;1;6 13 17 20 22 24 29;114.0
174;Female;1;25.72;81.9978855851;75.233341519;6;1;6 13 17 20 22 24 29;114.0
175;Male;1;23.74;73.31461866;67.7324322417;8;1;8 15 17 20 22 24 29;118.0
176;Male;0;26.62;78.0634509274;78.4478425043;0;1;0 3 11 16 19 22 24 29;140.0
177;Female;1;20.9;83.7663371108;76.5928418215;8;1;8 15 17 20 22 24 29;118.0
178;Female;0;23.48;89.7870796758;82.7660826159;1;1;1 3 11 16 19 22 24 29;140.0
179;Male;1;23.57;86.9072650073;80.3302852557;1;1;1 3 11 16 19 22 24 29;140.0
180;Female;1;24.29;99.3443280245;90.8201241323;0;1;0 3 11 16 19 22 24 29;140.0
181;Female;0;25.72;90.8201241323;84.0077308183;0;1;0 3 11 16 19 22 24 29;140.0
182;Female;1;19.84;83.3563921728;75.6112288817;8;1;8 15 17 20 22 24 29;118.0
183;Female;0;29.28;90.8201241323;84.0077308183;1;1;1 3 11 16 19 22 24 29;140.0
184;Female;0;28.16;76.6265757452;70.8734024601;3;1;3 11 16 19 22 24 29;118.0
185;Female;0;29.16;74.0121966602;68.4564840311;6;1;6 13 17 20 22 24 29;114.0
186;Male;1;24.39;85.6223109677;79.1610036703;7;1;7 6 13 17 20 22 24 29;138.0
187;Male;0;26.39;83.2064917503;77.8508216813;1;1;1 3 11 16 19 22 24 29;140.0
188;Female;0;22.45;75.7048370704;69.7968949408;8;1;8 15 17 20 22 24 29;118.0
189;Male;0;28.12;82.1541093424;77.5907331791;2;1;2 3 11 16 19 22 24 29;140.0
190;Female;1;25.19;100.569314157;92.2825218468;4;1;4 5 12 17 20 22 24 29;140.0
191;Male;1;25.81;87.8955428881;81.4994050439;1;1;1 3 11 16 19 22 24 29;140.0
192;Female;1;25.03;100.610722024;92.3173783361;2;1;2 3 11 16 19 22 24 29;140.0
193;Female;1;23.03;80.9394819872;74.0121966602;6;1;6 13 17 20 22 24 29;114.0
194;Female;0;21.79;89.7870796758;82.7660826159;0;1;0 3 11 16 19 22 24 29;140.0
195;Male;1;25.5;87.8955428881;81.4994050439;0;1;0 3 11 16 19 22 24 29;140.0
196;Male;0;21.12;83.0459493755;76.4797420915;1;1;1 3 11 16 19 22 24 29;140.0
197;Female;1;27.86;100.569314157;92.2825218468;4;1;4 5 12 17 20 22 24 29;140.0
198;Female;0;19.49;75.3697446046;68.9808251877;8;1;8 15 17 20 22 24 29;118.0
199;Male;1;25.81;86.6138973185;80.312784278;7;1;7 6 13 17 20 22 24 29;138.0
200;Female;0;21.25;74.4268817988;68.6204243526;5;1;5 12 17 20 22 24 29;116.0
201;Female;0;28.33;89.496067628;82.78484224;7;1;7 6 13 17 20 22 24 29;138.0
202;Male;1;28.12;74.1138973185;68.7185813794;8;1;8 15 17 20 22 24 29;118.0
203;Male;1;25.06;74.1138973185;68.7185813794;8;1;8 15 17 20 22 24 29;118.0
204;Female;0;28.72;90.8201241323;84.0077308183;0;1;0 3 11 16 19 22 24 29;140.0
205;Female;1;24.34;99.3443280245;90.8201241323;1;1;1 3 11 16 19 22 24 29;140.0
206;Female;1;23.78;97.9006127292;89.496067628;7;1;7 6 13 17 20 22 24 29;138.0
207;Female;1;28.17;100.569314157;92.2825218468;4;1;4 5 12 17 20 22 24 29;140.0
208;Male;1;28.29;87.8955428881;81.4994050439;0;1;0 3 11 16 19 22 24 29;140.0
209;Male;1;27.11;74.1138973185;68.7185813794;8;1;8 15 17 20 22 24 29;118.0
210;Male;1;25.81;74.1455428881;68.7457818555;3;1;3 11 16 19 22 24 29;118.0
211;Female;0;29.76;90.8201241323;84.0077308183;0;1;0 3 11 16 19 22 24 29;140.0
212;Female;1;25.85;100.569314157;92.2825218468;4;1;4 5 12 17 20 22 24 29;140.0
213;Male;1;22.36;86.9072650073;80.3302852557;2;1;2 3 11 16 19 22 24 29;140.0
214;Female;1;19.46;97.3914798921;88.3500823849;7;1;7 6 13 17 20 22 24 29;138.0
215;Female;0;21.46;88.484389786;81.5616008231;7;1;7 6 13 17 20 22 24 29;138.0
216;Male;1;26.55;87.8955428881;81.4994050439;0;1;0 3 11 16 19 22 24 29;140.0
217;Female;1;20.8;83.7966248443;76.6265757452;3;1;3 11 16 19 22 24 29;118.0
218;Male;0;25.84;82.8113267365;71.7530635452;7;1;7 6 13 17 20 22 24 29;138.0
219;Female;0;24.81;89.7623450576;82.7380714114;4;1;4 5 12 17 20 22 24 29;140.0
220;Female;1;28.03;100.610722024;92.3173783361;0;1;0 3 11 16 19 22 24 29;140.0
221;Male;0;24.39;77.5196553797;76.2752602988;4;1;4 5 12 17 20 22 24 29;140.0
222;Female;1;25.24;100.569314157;92.2825218468;4;1;4 5 12 17 20 22 24 29;140.0
223;Female;1;25.06;81.9978855851;75.233341519;6;1;6 13 17 20 22 24 29;114.0
224;Female;1;22.32;80.9394819872;74.0121966602;6;1;6 13 17 20 22 24 29;114.0
225;Male;1;26.62;71.6138973185;66.3997407997;6;1;6 13 17 20 22 24 29;114.0
226;Female;1;27.05;84.8964363098;77.8911488279;3;1;3 11 16 19 22 24 29;118.0
227;Female;0;19.74;89.3706633;81.7988826432;1;1;1 3 11 16 19 22 24 29;140.0
228;Female;0;26.55;76.5928418215;70.8445437326;8;1;8 15 17 20 22 24 29;118.0
229;Female;0;27.27;75.3025192409;69.6505138818;5;1;5 12 17 20 22 24 29;116.0
230;Male;0;29.32;86.2945831649;73.5557908987;0;1;0 3 11 16 19 22 24 29;140.0
231;Male;1;28.28;72.8638973185;67.5591610896;5;1;5 12 17 20 22 24 29;116.0
232;Male;0;27.6;81.6912701745;82.3014131619;0;1;0 3 11 16 19 22 24 29;140.0
233;Female;1;24.21;82.352909549;75.3025192409;5;1;5 12 17 20 22 24 29;116.0
234;Male;0;20.19;71.4564990565;65.17842877;3;1;3 11 16 19 22 24 29;118.0
235;Female;0;24.0;89.7870796758;82.7660826159;2;1;2 3 11 16 19 22 24 29;140.0
236;Male;1;25.21;87.8955428881;81.4994050439;0;1;0 3 11 16 19 22 24 29;140.0
237;Male;0;23.12;66.8021950622;62.0940082366;8;1;8 15 17 20 22 24 29;118.0
238;Female;1;26.55;100.610722024;92.3173783361;0;1;0 3 11 16 19 22 24 29;140.0
239;Male;1;24.55;70.8530801984;65.446717956;6;1;6 13 17 20 22 24 29;114.0
240;Male;0;24.55;79.5919811216;79.1220194411;2;1;2 3 11 16 19 22 24 29;140.0
241;Male;1;26.55;74.1455428881;68.7457818555;3;1;3 11 16 19 22 24 29;118.0
242;Female;1;25.03;83.4264570137;76.5448169288;5;1;5 12 17 20 22 24 29;116.0
243;Male;1;28.49;71.6138973185;66.3997407997;6;1;6 13 17 20 22 24 29;114.0
244;Female;0;20.58;88.484389786;81.5616008231;7;1;7 6 13 17 20 22 24 29;138.0
245;Male;1;27.73;87.8955428881;81.4994050439;1;1;1 3 11 16 19 22 24 29;140.0
246;Male;1;29.42;86.6138973185;80.312784278;7;1;7 6 13 17 20 22 24 29;138.0
247;Male;0;25.81;70.5677367739;61.5156989407;5;1;5 12 17 20 22 24 29;116.0
248;Female;0;24.41;89.7623450576;82.7380714114;4;1;4 5 12 17 20 22 24 29;140.0
249;Male;0;25.81;76.5169428936;64.9219121728;8;1;8 15 17 20 22 24 29;118.0
250;Male;1;26.54;72.8638973185;67.5591610896;5;1;5 12 17 20 22 24 29;116.0
251;Male;1;27.22;87.8955428881;81.4994050439;0;1;0 3 11 16 19 22 24 29;140.0
252;Female;0;23.05;75.7295716885;69.8249061453;3;1;3 11 16 19 22 24 29;118.0
253;Male;0;24.34;80.716756829;79.884311123;0;1;0 3 11 16 19 22 24 29;140.0
254;Female;0;25.7;76.6265757452;70.8734024601;3;1;3 11 16 19 22 24 29;118.0
255;Male;1;25.82;86.6138973185;80.312784278;7;1;7 6 13 17 20 22 24 29;138.0
256;Female;1;26.93;100.610722024;92.3173783361;2;1;2 3 11 16 19 22 24 29;140.0
257;Female;1;25.08;84.8550284423;77.8562923386;8;1;8 15 17 20 22 24 29;118.0
258;Female;0;21.93;74.4268817988;68.6204243526;5;1;5 12 17 20 22 24 29;116.0
259;Male;1;24.43;86.9072650073;80.3302852557;2;1;2 3 11 16 19 22 24 29;140.0
260;Male;0;29.83;72.8693932691;66.6438531712;5;1;5 12 17 20 22 24 29;116.0
261;Female;1;25.84;84.8550284423;77.8562923386;8;1;8 15 17 20 22 24 29;118.0
262;Male;1;26.62;86.6138973185;80.312784278;7;1;7 6 13 17 20 22 24 29;138.0
263;Female;1;22.13;99.3443280245;90.8201241323;2;1;2 3 11 16 19 22 24 29;140.0
264;Male;0;27.3;82.1948166176;80.9061956308;7;1;7 6 13 17 20 22 24 29;138.0
265;Male;0;20.09;65.5140308966;61.6909208722;6;1;6 13 17 20 22 24 29;114.0
266;Female;1;25.6;83.4264570137;76.5448169288;5;1;5 12 17 20 22 24 29;116.0
267;Female;1;29.22;84.8550284423;77.8562923386;8;1;8 15 17 20 22 24 29;118.0
268;Male;0;29.94;69.1059794992;66.2701210499;3;1;3 11 16 19 22 24 29;118.0
269;Male;0;26.54;69.90810093;66.7446710719;8;1;8 15 17 20 22 24 29;118.0
270;Male;1;22.49;73.3688034689;67.7588566843;3;1;3 11 16 19 22 24 29;118.0
271;Male;1;24.39;73.3688034689;67.7588566843;3;1;3 11 16 19 22 24 29;118.0
272;Female;0;20.82;88.484389786;81.5616008231;7;1;7 6 13 17 20 22 24 29;138.0
273;Female;0;21.29;73.1489265272;67.4439537643;6;1;6 13 17 20 22 24 29;114.0
274;Female;0;22.32;89.7870796758;82.7660826159;0;1;0 3 11 16 19 22 24 29;140.0
275;Female;1;20.12;80.9394819872;74.0121966602;6;1;6 13 17 20 22 24 29;114.0
276;Female;0;18.58;89.3706633;81.7988826432;1;1;1 3 11 16 19 22 24 29;140.0
277;Male;1;21.65;73.3688034689;67.7588566843;3;1;3 11 16 19 22 24 29;118.0
278;Female;0;22.32;74.4268817988;68.6204243526;5;1;5 12 17 20 22 24 29;116.0
279;Female;0;21.92;74.4268817988;68.6204243526;5;1;5 12 17 20 22 24 29;116.0
280;Female;0;25.06;76.5928418215;70.8445437326;8;1;8 15 17 20 22 24 29;118.0
281;Female;0;17.98;89.3706633;81.7988826432;2;1;2 3 11 16 19 22 24 29;140.0
282;Female;1;29.87;100.610722024;92.3173783361;1;1;1 3 11 16 19 22 24 29;140.0
283;Female;0;27.27;90.8201241323;84.0077308183;0;1;0 3 11 16 19 22 24 29;140.0
284;Male;0;28.76;82.5006771592;76.8006640535;4;1;4 5 12 17 20 22 24 29;140.0
285;Male;0;25.82;78.3046327881;78.2376121539;4;1;4 5 12 17 20 22 24 29;140.0
286;Male;1;19.52;71.9049926977;65.8337173052;5;1;5 12 17 20 22 24 29;116.0
287;Male;0;29.2;77.0110685195;80.30632531;2;1;2 3 11 16 19 22 24 29;140.0
288;Female;1;21.25;83.7663371108;76.5928418215;8;1;8 15 17 20 22 24 29;118.0
289;Male;1;26.54;87.8955428881;81.4994050439;1;1;1 3 11 16 19 22 24 29;140.0
290;Female;0;27.34;76.6265757452;70.8734024601;3;1;3 11 16 19 22 24 29;118.0
291;Female;0;27.42;76.5928418215;70.8445437326;8;1;8 15 17 20 22 24 29;118.0
