132;Female;0;24.02;24.9124312344;22.9658182965;38;2;38 39 55 57 62 64;39.0
133;Female;0;25.85;20.6748526161;19.129867016;36;2;36 54 57 62 64;32.0
134;Male;0;22.8;17.5836149514;16.6484716545;1;2;1 43 56 58 64;31.0
135;Female;0;27.44;20.0296913258;18.5328520907;5;2;5 46 56 58 64;31.0
136;Female;1;27.42;27.8936110076;25.6044527607;13;2;13 14 48 56 58 64;39.0
137;Male;1;25.09;23.1212035762;21.4460023651;27;2;27 52 57 62 64;37.0
138;Male;1;23.72;19.1227902532;17.7111043472;22;2;22 51 56 58 64;31.0
139;Female;0;28.27;20.0296913258;18.5328520907;41;2;41 55 57 62 64;31.0
140;Female;1;21.65;28.2591972178;25.8361429387;17;2;17 18 49 56 58 64;40.0
141;Female;0;20.47;25.5514088702;23.5540535906;10;2;10 2 43 56 58 64;40.0
142;Male;0;21.29;21.2915514593;21.0515982902;27;2;27 52 57 62 64;37.0
143;Male;0;20.08;19.5391705069;16.875127702;32;2;32 53 57 62 64;32.0
144;Male;0;25.77;21.4618397072;18.7316719206;27;2;27 52 57 62 64;37.0
145;Female;1;23.95;21.8987731895;20.0296913258;0;2;0 43 56 58 64;31.0
146;Female;1;19.55;22.4913272618;20.4110983352;34;2;34 53 57 62 64;32.0
147;Male;1;28.34;19.9962035762;18.5474516405;36;2;36 54 57 62 64;32.0
148;Male;1;28.61;19.9962035762;18.5474516405;2;2;2 43 56 58 64;32.0
149;Male;1;23.3;29.5843287148;27.4253900615;7;2;7 10 2 43 56 58 64;48.0
150;Female;0;21.93;28.7462970491;26.4952300612;30;2;30 27 52 57 62 64;45.0
151;Male;0;26.52;27.8250779109;27.4743323264;7;2;7 10 2 43 56 58 64;48.0
152;Male;0;25.06;22.5018722949;20.3630532786;31;2;31 52 57 62 64;37.0
153;Female;1;24.75;22.6054869704;20.6748526161;15;2;15 49 56 58 64;32.0
154;Female;1;23.43;24.7256283132;22.6103364871;12;2;12 47 56 58 64;35.0
155;Male;1;20.37;24.0458671763;22.2825329186;13;2;13 14 48 56 58 64;39.0
156;Female;0;24.21;20.4395877839;18.8481712377;15;2;15 49 56 58 64;32.0
157;Male;1;21.7;19.1227902532;17.7111043472;3;2;3 45 56 58 64;31.0
158;Female;1;26.97;22.1793252933;20.3585511214;37;2;37 54 57 62 64;31.0
159;Male;0;23.57;19.8583638584;15.9975562347;36;2;36 54 57 62 64;32.0
160;Male;0;26.15;28.5635980695;25.5708935341;7;2;7 10 2 43 56 58 64;48.0
161;Male;0;23.66;17.8883768561;16.2034385877;20;2;20 50 56 58 64;31.0
162;Male;1;22.06;19.1227902532;17.7111043472;22;2;22 51 56 58 64;31.0
163;Male;0;25.81;24.0424848685;23.2045420374;16;2;16 15 49 56 58 64;41.0
164;Male;0;27.5;24.9604599147;20.7040883197;10;2;10 2 43 56 58 64;40.0
165;Male;0;29.52;27.8250779109;26.6541410589;8;2;8 9 2 43 56 58 64;48.0
166;Male;0;28.69;23.2752660367;21.6527511534;40;2;40 41 55 57 62 64;39.0
167;Female;1;29.96;22.1793252933;20.3585511214;11;2;11 47 56 58 64;31.0
168;Male;1;23.09;24.6612517917;22.8539614901;10;2;10 2 43 56 58 64;40.0
169;Female;0;26.62;30.9974332612;28.682105822;8;2;8 9 2 43 56 58 64;48.0
170;Male;1;29.76;23.1212035762;21.4460023651;31;2;31 52 57 62 64;37.0
171;Female;0;24.26;20.4395877839;18.8481712377;15;2;15 49 56 58 64;32.0
172;Female;0;19.67;25.4255730205;23.2798812351;29;2;29 32 53 57 62 64;40.0
173;Male;1;25.2;19.9962035762;18.5474516405;34;2;34 53 57 62 64;32.0
174;Female;1;25.72;22.8936110076;21.0142888263;15;2;15 49 56 58 64;32.0
175;Male;0;23.74;28.8852022529;26.290749004;8;2;8 9 2 43 56 58 64;48.0
176;Male;0;26.62;19.47285472;17.1486891848;14;2;14 48 56 58 64;31.0
177;Female;1;20.9;27.5524834369;25.1909816483;40;2;40 41 55 57 62 64;39.0
178;Female;1;23.48;22.6054869704;20.6748526161;18;2;18 49 56 58 64;32.0
179;Male;1;23.57;22.8150979455;21.1396757758;31;2;31 52 57 62 64;37.0
180;Female;0;24.29;25.5514088702;23.5540535906;19;2;19 18 49 56 58 64;40.0
181;Female;1;25.72;32.8936110076;30.1946166952;25;2;25 24 51 56 58 64;46.0
182;Female;1;19.84;28.1053623495;25.5066397365;29;2;29 32 53 57 62 64;40.0
183;Female;0;29.28;22.6103364871;20.9209117922;12;2;12 47 56 58 64;35.0
184;Female;0;28.16;29.0619493903;26.8910610459;30;2;30 27 52 57 62 64;45.0
185;Female;0;29.16;29.7071106806;27.4880759713;26;2;26 27 52 57 62 64;46.0
186;Male;1;24.39;19.1227902532;17.7111043472;14;2;14 48 56 58 64;31.0
187;Male;0;26.39;18.118959883;17.7744886878;5;2;5 46 56 58 64;31.0
188;Female;1;22.45;27.5524834369;25.1909816483;6;2;6 5 46 56 58 64;39.0
189;Male;1;28.12;28.7462035762;26.6633936695;26;2;26 27 52 57 62 64;46.0
190;Female;1;25.19;29.3221824362;26.9159281706;16;2;16 15 49 56 58 64;41.0
191;Male;0;25.81;24.2392737452;21.7963370216;29;2;29 32 53 57 62 64;40.0
192;Female;1;25.03;22.1793252933;20.3585511214;39;2;39 55 57 62 64;31.0
193;Female;1;23.03;32.4994799033;29.7071106806;26;2;26 27 52 57 62 64;46.0
194;Female;0;21.79;25.5514088702;23.5540535906;10;2;10 2 43 56 58 64;40.0
195;Male;0;25.5;23.8207907461;22.6941939589;19;2;19 18 49 56 58 64;40.0
196;Male;1;21.12;22.8150979455;21.1396757758;27;2;27 52 57 62 64;37.0
197;Female;1;27.86;28.6078967219;26.2601904656;10;2;10 2 43 56 58 64;40.0
198;Female;0;19.49;19.7112873062;18.0473230956;28;2;28 52 57 62 64;31.0
199;Male;0;25.81;18.1139757141;17.602118242;41;2;41 55 57 62 64;31.0
200;Female;1;21.25;21.8987731895;20.0296913258;3;2;3 45 56 58 64;31.0
201;Female;0;28.33;23.9006590677;22.1149416429;31;2;31 52 57 62 64;37.0
202;Male;0;28.12;18.6309045529;18.5039941439;37;2;37 54 57 62 64;31.0
203;Male;0;25.06;25.6056212051;20.7569883763;16;2;16 15 49 56 58 64;41.0
204;Female;1;28.72;27.8936110076;25.6044527607;6;2;6 5 46 56 58 64;39.0
205;Female;0;24.34;19.8006101481;18.2599359435;20;2;20 50 56 58 64;31.0
206;Female;1;23.78;26.139055875;23.9006590677;31;2;31 52 57 62 64;37.0
207;Female;1;28.17;32.8936110076;30.1946166952;26;2;26 27 52 57 62 64;46.0
208;Male;1;28.29;19.3712035762;17.9677414956;21;2;21 51 56 58 64;31.0
209;Male;0;27.11;18.7591370045;16.9295318071;18;2;18 49 56 58 64;32.0
210;Male;0;25.81;18.1139757141;17.602118242;11;2;11 47 56 58 64;31.0
211;Female;1;29.76;32.8936110076;30.1946166952;25;2;25 24 51 56 58 64;46.0
212;Female;0;25.85;20.0296913258;18.5328520907;5;2;5 46 56 58 64;31.0
213;Male;0;22.36;24.3028083028;22.496631357;40;2;40 41 55 57 62 64;39.0
214;Female;0;19.46;20.3462079411;18.6287184444;32;2;32 53 57 62 64;32.0
215;Female;1;21.46;21.8987731895;20.0296913258;39;2;39 55 57 62 64;31.0
216;Male;1;26.55;19.3712035762;17.9677414956;37;2;37 54 57 62 64;31.0
217;Female;0;20.8;28.7462970491;26.4952300612;30;2;30 27 52 57 62 64;45.0
218;Male;0;25.84;18.6309045529;16.8726127859;14;2;14 48 56 58 64;31.0
219;Female;0;24.81;19.8006101481;18.2599359435;37;2;37 54 57 62 64;31.0
220;Female;0;28.03;20.6748526161;19.129867016;18;2;18 49 56 58 64;32.0
221;Male;0;24.39;23.4901098901;21.5260431217;13;2;13 14 48 56 58 64;39.0
222;Female;0;25.24;22.6103364871;20.9209117922;12;2;12 47 56 58 64;35.0
223;Female;0;25.06;25.8361429387;23.905986419;17;2;17 18 49 56 58 64;40.0
224;Female;0;22.32;24.9124312344;22.9658182965;13;2;13 14 48 56 58 64;39.0
225;Male;0;26.62;17.5908719652;17.602118242;5;2;5 46 56 58 64;31.0
226;Female;1;27.05;22.1793252933;20.3585511214;39;2;39 55 57 62 64;31.0
227;Female;0;19.74;23.5208111157;21.5356951886;24;2;24 51 56 58 64;37.0
228;Female;0;26.55;20.6748526161;19.129867016;18;2;18 49 56 58 64;32.0
229;Female;1;27.27;32.8936110076;30.1946166952;26;2;26 27 52 57 62 64;46.0
230;Male;1;29.32;24.3712035762;22.605422655;6;2;6 5 46 56 58 64;39.0
231;Male;1;28.28;19.3712035762;17.9677414956;22;2;22 51 56 58 64;31.0
232;Male;1;27.6;19.3712035762;17.9677414956;14;2;14 48 56 58 64;31.0
233;Female;1;24.21;22.6054869704;20.6748526161;2;2;2 43 56 58 64;32.0
234;Male;0;20.19;17.8883768561;17.0810100549;14;2;14 48 56 58 64;31.0
235;Female;1;24.0;32.4994799033;29.7071106806;26;2;26 27 52 57 62 64;46.0
236;Male;0;25.21;19.2760658432;19.1010090693;36;2;36 54 57 62 64;32.0
237;Male;1;23.12;24.0458671763;22.2825329186;40;2;40 41 55 57 62 64;39.0
238;Female;1;26.55;22.8936110076;21.0142888263;15;2;15 49 56 58 64;32.0
239;Male;0;24.55;25.1663003663;21.2072951839;16;2;16 15 49 56 58 64;41.0
240;Male;0;24.55;22.7028083028;22.8163041725;10;2;10 2 43 56 58 64;40.0
241;Male;0;26.55;19.47285472;17.7785076523;3;2;3 45 56 58 64;31.0
242;Female;1;25.03;27.8936110076;25.6044527607;4;2;4 5 46 56 58 64;39.0
243;Male;0;28.49;27.5062314928;25.8429509684;8;2;8 9 2 43 56 58 64;48.0
244;Female;0;20.58;19.8006101481;18.2599359435;1;2;1 43 56 58 64;31.0
245;Male;0;27.73;26.7265600382;25.5926017388;23;2;23 24 51 56 58 64;45.0
246;Male;0;29.42;23.8669262108;22.0860836961;27;2;27 52 57 62 64;37.0
247;Male;1;25.81;21.8712035762;20.2865820753;12;2;12 47 56 58 64;35.0
248;Female;0;24.41;30.6632299565;28.2599359435;8;2;8 9 2 43 56 58 64;48.0
249;Male;1;25.81;29.9962035762;27.8228139593;7;2;7 10 2 43 56 58 64;48.0
250;Male;0;26.54;19.2760658432;17.9180745559;36;2;36 54 57 62 64;32.0
251;Male;1;27.22;23.1212035762;21.4460023651;31;2;31 52 57 62 64;37.0
252;Female;0;23.05;19.8006101481;18.2599359435;1;2;1 43 56 58 64;31.0
253;Male;1;24.34;19.1227902532;17.7111043472;0;2;0 43 56 58 64;31.0
254;Female;1;25.7;22.1793252933;20.3585511214;28;2;28 52 57 62 64;31.0
255;Male;0;25.82;21.6187708318;21.9687074673;17;2;17 18 49 56 58 64;40.0
256;Female;0;26.93;23.9006590677;22.1149416429;27;2;27 52 57 62 64;37.0
257;Female;1;25.08;22.1793252933;20.3585511214;21;2;21 51 56 58 64;31.0
258;Female;0;21.93;19.8006101481;18.2599359435;28;2;28 52 57 62 64;31.0
259;Male;1;24.43;29.5843287148;27.4253900615;7;2;7 10 2 43 56 58 64;48.0
260;Male;0;29.83;23.4957694178;21.5202606227;17;2;17 18 49 56 58 64;40.0
261;Female;0;25.84;25.8361429387;23.905986419;9;2;9 2 43 56 58 64;40.0
262;Male;1;26.62;19.3712035762;17.9677414956;39;2;39 55 57 62 64;31.0
263;Female;1;22.13;27.5524834369;25.1909816483;4;2;4 5 46 56 58 64;39.0
264;Male;1;27.3;19.3712035762;17.9677414956;0;2;0 43 56 58 64;31.0
265;Male;1;20.09;28.353559484;26.2825329186;26;2;26 27 52 57 62 64;46.0
266;Female;1;25.6;27.8936110076;25.6044527607;6;2;6 5 46 56 58 64;39.0
267;Female;0;29.22;20.0296913258;18.5328520907;41;2;41 55 57 62 64;31.0
268;Male;0;29.94;28.2086873268;26.7297125684;25;2;25 24 51 56 58 64;46.0
269;Male;0;26.54;26.2270679911;25.736187607;26;2;26 27 52 57 62 64;46.0
270;Male;1;22.49;19.1227902532;17.7111043472;41;2;41 55 57 62 64;31.0
271;Male;1;24.39;19.1227902532;17.7111043472;41;2;41 55 57 62 64;31.0
272;Female;1;20.82;22.6054869704;20.6748526161;32;2;32 53 57 62 64;32.0
273;Female;1;21.29;26.139055875;23.9006590677;31;2;31 52 57 62 64;37.0
274;Female;0;22.32;24.9124312344;22.9658182965;4;2;4 5 46 56 58 64;39.0
275;Female;1;20.12;32.4994799033;29.7071106806;26;2;26 27 52 57 62 64;46.0
276;Female;1;18.58;26.0000991916;23.595811711;27;2;27 52 57 62 64;37.0
277;Male;0;21.65;21.1899641577;18.4975562347;27;2;27 52 57 62 64;37.0
278;Female;1;22.32;21.8987731895;20.0296913258;39;2;39 55 57 62 64;31.0
279;Female;1;21.92;28.2591972178;25.8361429387;29;2;29 32 53 57 62 64;40.0
280;Female;0;25.06;25.8361429387;23.905986419;29;2;29 32 53 57 62 64;40.0
281;Female;0;17.98;20.3462079411;18.6287184444;32;2;32 53 57 62 64;32.0
282;Female;0;29.87;25.1909816483;23.3089714937;13;2;13 14 48 56 58 64;39.0
283;Female;1;27.27;22.1793252933;20.3585511214;3;2;3 45 56 58 64;31.0
284;Male;1;28.76;25.6212035762;23.7648429448;16;2;16 15 49 56 58 64;41.0
285;Male;1;25.82;24.3712035762;22.605422655;6;2;6 5 46 56 58 64;39.0
286;Male;0;19.52;19.5528756913;16.5336877063;34;2;34 53 57 62 64;32.0
287;Male;1;29.2;28.1212035762;26.0836835246;30;2;30 27 52 57 62 64;45.0
288;Female;1;21.25;26.139055875;23.9006590677;31;2;31 52 57 62 64;37.0
289;Male;0;26.54;26.4475713721;23.2912088843;16;2;16 15 49 56 58 64;41.0
290;Female;0;27.34;20.6748526161;19.129867016;36;2;36 54 57 62 64;32.0
291;Female;1;27.42;28.6078967219;26.2601904656;29;2;29 32 53 57 62 64;40.0
292;Female;0;23.3;19.8006101481;18.2599359435;1;2;1 43 56 58 64;31.0
293;Male;0;21.81;20.0361416361;18.375127702;12;2;12 47 56 58 64;35.0
294;Male;1;25.08;19.9962035762;18.5474516405;34;2;34 53 57 62 64;32.0
295;Male;0;28.0;22.9552288772;21.371692542;6;2;6 5 46 56 58 64;39.0
296;Male;1;23.3;19.1227902532;17.7111043472;1;2;1 43 56 58 64;31.0
297;Female;1;27.45;22.1793252933;20.3585511214;28;2;28 52 57 62 64;31.0
298;Male;0;24.89;17.0756784434;17.5221865255;28;2;28 52 57 62 64;31.0
299;Male;1;25.08;19.3712035762;17.9677414956;0;2;0 43 56 58 64;31.0
300;Male;0;23.82;19.031233999;16.7916738818;18;2;18 49 56 58 64;32.0
301;Male;1;24.9;19.7381748686;18.2825329186;32;2;32 53 57 62 64;32.0
302;Female;1;21.59;22.6054869704;20.6748526161;34;2;34 53 57 62 64;32.0
303;Male;0;25.06;18.1363966746;17.0161986541;18;2;18 49 56 58 64;32.0
304;Female;1;24.95;21.8987731895;20.0296913258;28;2;28 52 57 62 64;31.0
305;Male;0;25.81;19.6010871715;18.1991331674;15;2;15 49 56 58 64;32.0
306;Male;0;28.9;23.5941124549;22.8266844896;13;2;13 14 48 56 58 64;39.0
307;Female;0;19.2;19.7112873062;18.0473230956;28;2;28 52 57 62 64;31.0
308;Male;0;23.74;18.3963133641;17.3543540074;41;2;41 55 57 62 64;31.0
309;Female;0;25.7;30.9974332612;28.682105822;8;2;8 9 2 43 56 58 64;48.0
310;Female;0;22.86;19.8006101481;18.2599359435;39;2;39 55 57 62 64;31.0
311;Female;0;25.85;29.0619493903;26.8910610459;33;2;33 31 52 57 62 64;45.0
312;Female;0;17.58;28.6001761951;26.1868579793;23;2;23 24 51 56 58 64;45.0
313;Female;1;18.87;26.0000991916;23.595811711;27;2;27 52 57 62 64;37.0
314;Male;1;22.97;19.1227902532;17.7111043472;5;2;5 46 56 58 64;31.0
315;Female;1;20.8;28.2591972178;25.8361429387;10;2;10 2 43 56 58 64;40.0
316;Male;1;25.06;19.9962035762;18.5474516405;2;2;2 43 56 58 64;32.0
317;Male;0;23.1;18.2075702076;17.0810100549;3;2;3 45 56 58 64;31.0
318;Female;1;24.21;33.9129074651;30.9974332612;8;2;8 9 2 43 56 58 64;48.0
